Date,BDI_Index,Bunker_Fuel_USD,Coal_Price_USD,Port_Wait_Days,Freight_Rate_USD,Freight_Rate_USD_lag_1,Freight_Rate_USD_lag_3,Freight_Rate_USD_lag_7,Freight_Rate_USD_lag_14,Freight_Rate_USD_lag_30,BDI_Index_lag_1,BDI_Index_lag_3,BDI_Index_lag_7,BDI_Index_lag_14,BDI_Index_lag_30,Bunker_Fuel_USD_lag_1,Bunker_Fuel_USD_lag_3,Bunker_Fuel_USD_lag_7,Bunker_Fuel_USD_lag_14,Bunker_Fuel_USD_lag_30,Coal_Price_USD_lag_1,Coal_Price_USD_lag_3,Coal_Price_USD_lag_7,Coal_Price_USD_lag_14,Coal_Price_USD_lag_30,Port_Wait_Days_lag_1,Port_Wait_Days_lag_3,Port_Wait_Days_lag_7,Port_Wait_Days_lag_14,Port_Wait_Days_lag_30,Freight_MA_7,Freight_STD_7,BDI_MA_7,Bunker_MA_7,Coal_MA_7,Freight_MA_14,Freight_STD_14,BDI_MA_14,Bunker_MA_14,Coal_MA_14,Freight_MA_30,Freight_STD_30,BDI_MA_30,Bunker_MA_30,Coal_MA_30,Freight_Change_1D,Freight_Change_7D,BDI_Change_7D,Bunker_Change_7D,Coal_Change_7D,DayOfWeek,Month,Quarter,DayOfYear,Month_Sin,Month_Cos,Target_7D,Direction_7D
2022-03-11,2167.4,544.85,155.33,3,36.95,36.09,36.58,36.88,37.49,36.57,2138.6,2133.6,2150.8,2125.0,2163.3,540.68,526.36,538.78,543.15,523.15,156.5,159.83,158.52,155.66,161.31,2.0,3.0,4.0,5.0,2.0,36.542857142857144,0.894906220146486,2129.6,535.1228571428571,158.73857142857145,36.4,0.71938007500057,2116.035714285714,536.225,159.39285714285714,36.46733333333334,0.619454339044578,2122.86,533.316,161.71866666666665,0.02382931559988921,0.0018980477223426995,0.007718058396875449,0.011266193993838103,-0.02012364370426445,4,3,1,70,1.0,6.123233995736766e-17,35.0,0
2022-03-12,2083.8,537.95,153.59,2,35.09,36.95,38.14,36.63,36.17,36.25,2167.4,2176.0,2096.3,2087.9,2102.4,544.85,535.48,540.96,542.01,529.04,155.33,160.71,158.22,161.09,166.14,3.0,6.0,5.0,3.0,4.0,36.322857142857146,1.0463860709716741,2127.8142857142857,534.6928571428572,158.07714285714286,36.322857142857146,0.7993981252401603,2115.742857142857,535.9350000000001,158.85714285714286,36.42866666666667,0.6678051198973778,2122.2400000000002,533.6129999999999,161.30033333333333,-0.050338294993234056,-0.04204204204204198,-0.005962886991365712,-0.005564182194616962,-0.02926305144735175,5,3,1,71,1.0,6.123233995736766e-17,35.65,1
2022-03-13,2181.0,545.96,154.05,4,36.92,35.09,36.09,35.22,36.31,36.96,2083.8,2138.6,2078.7,2071.2,2092.7,537.95,540.68,527.18,532.37,521.11,153.59,156.5,161.12,158.77,167.17,2.0,2.0,3.0,4.0,4.0,36.56571428571429,0.939589576053448,2142.4285714285716,537.3757142857143,157.06714285714287,36.36642857142858,0.8151130845836475,2123.5857142857144,536.9057142857142,158.51999999999998,36.42733333333334,0.6667467767961444,2125.1833333333334,534.4413333333334,160.863,0.05215161014534053,0.04826802952867704,0.04921345071438887,0.03562350620281518,-0.0438803376365442,6,3,1,72,1.0,6.123233995736766e-17,36.99,1
2022-03-14,2080.2,531.13,165.04,2,35.53,36.92,36.95,36.19,36.54,35.69,2181.0,2167.4,2116.6,2086.8,2155.7,545.96,544.85,530.35,538.84,526.25,154.05,155.33,159.46,159.07,164.08,4.0,3.0,4.0,4.0,3.0,36.471428571428575,1.0137624404731174,2137.2285714285713,537.4871428571429,157.8642857142857,36.294285714285714,0.8427949315838418,2123.114285714286,536.355,158.9464285714286,36.422000000000004,0.6734542966344511,2122.6666666666665,534.604,160.895,-0.03764897074756235,-0.018237082066869248,-0.017197392043843962,0.0014707268784763805,0.03499310171829917,0,3,1,73,1.0,6.123233995736766e-17,36.07,1
2022-03-15,2101.2,529.72,159.6,2,35.15,35.53,35.09,36.58,36.37,36.49,2080.2,2083.8,2133.6,2122.8,2134.8,531.13,537.95,526.36,537.56,528.07,165.04,153.59,159.83,164.59,168.9,2.0,2.0,3.0,4.0,4.0,36.26714285714286,1.126095234067795,2132.6,537.9671428571429,157.8314285714286,36.20714285714286,0.8957715073648496,2121.5714285714284,535.795,158.59,36.37733333333333,0.712116482787541,2121.5466666666666,534.659,160.58499999999998,-0.010695187165775444,-0.03909240021869875,-0.015185601799775017,0.0063834637890416435,-0.0014390289682788548,1,3,1,74,1.0,6.123233995736766e-17,36.5,1
2022-03-16,2124.2,538.16,151.49,3,36.31,35.15,36.92,38.14,36.34,36.64,2101.2,2181.0,2176.0,2115.2,2142.7,529.72,545.96,535.48,541.53,530.54,159.6,154.05,160.71,156.19,160.29,2.0,4.0,6.0,5.0,4.0,36.00571428571429,0.7772141949048733,2125.2,538.35,156.5142857142857,36.205000000000005,0.895465070400735,2122.214285714286,535.5542857142857,158.25428571428571,36.36633333333334,0.7104660118705288,2120.93,534.913,160.29166666666666,0.033001422475106734,-0.0479811221814368,-0.02380514705882364,0.005004855456786306,-0.057370418766722664,2,3,1,75,1.0,6.123233995736766e-17,34.91,0
2022-03-17,2073.2,540.54,151.24,5,36.19,36.31,35.53,36.09,35.19,35.66,2124.2,2080.2,2138.6,2082.6,2112.1,538.16,531.13,540.68,530.2,532.01,151.49,165.04,156.5,162.1,166.14,3.0,2.0,2.0,2.0,2.0,36.019999999999996,0.7799358948014417,2115.8571428571427,538.33,155.76285714285717,36.276428571428575,0.8468367124673627,2121.542857142857,536.2928571428572,157.47857142857146,36.384,0.6987900873703947,2119.633333333333,535.1973333333333,159.79500000000002,-0.003304874690168158,0.002770850651149681,-0.03058075376414482,-0.0002589331952356222,-0.033610223642172476,3,3,1,76,1.0,6.123233995736766e-17,36.65,1
2022-03-18,2097.4,538.63,156.32,2,35.0,36.19,35.15,36.95,36.88,36.19,2073.2,2101.2,2167.4,2150.8,2106.4,540.54,529.72,544.85,538.78,523.31,151.24,159.6,155.33,158.52,161.99,5.0,2.0,3.0,4.0,3.0,35.74142857142857,0.7396041412228619,2105.8571428571427,537.4414285714286,155.9042857142857,36.14214285714286,0.8916378927951755,2117.7285714285713,536.2821428571428,157.32142857142858,36.34433333333333,0.7425848765298135,2119.3333333333335,535.708,159.60600000000002,-0.03288201160541582,-0.05277401894451972,-0.03229676109624435,-0.01141598605120675,0.006373527328912498,4,3,1,77,1.0,6.123233995736766e-17,35.77,1
2022-03-19,2078.1,528.62,156.18,2,35.65,35.0,36.31,35.09,36.63,37.21,2097.4,2124.2,2083.8,2096.3,2152.9,538.63,538.16,537.95,540.96,521.73,156.32,151.49,153.59,158.22,168.72,2.0,3.0,2.0,5.0,2.0,35.82142857142857,0.6857217261499078,2105.042857142857,536.1085714285715,156.27428571428572,36.07214285714286,0.8888556045356083,2116.4285714285716,535.4007142857142,157.1757142857143,36.29233333333333,0.7344511595384307,2116.8399999999997,535.9376666666666,159.18800000000002,0.01857142857142846,0.01595896266742658,-0.0027353872732509554,-0.017343619295473678,0.016863077023243633,5,3,1,78,1.0,6.123233995736766e-17,35.57,0
2022-03-20,2111.9,538.66,155.85,4,36.99,35.65,36.19,36.92,35.22,36.14,2078.1,2073.2,2181.0,2078.7,2139.3,528.62,540.54,545.96,527.18,536.25,156.18,151.24,154.05,161.12,169.28,2.0,5.0,4.0,3.0,2.0,35.83142857142857,0.7046613506127204,2095.171428571429,535.0657142857143,156.53142857142856,36.198571428571434,0.8841933058997341,2118.8,536.2207142857143,156.79928571428573,36.32066666666667,0.7446958802244109,2115.9266666666667,536.018,158.74033333333333,0.0375876577840113,0.001895991332611091,-0.03168271435121495,-0.013370942926221874,0.011684518013631795,6,3,1,79,1.0,6.123233995736766e-17,36.07,0
2022-03-21,2140.8,532.72,153.1,3,36.07,36.99,35.0,35.53,36.19,36.77,2111.9,2097.4,2080.2,2116.6,2147.5,538.66,538.63,531.13,530.35,531.98,155.85,156.32,165.04,159.46,160.75,4.0,2.0,2.0,4.0,4.0,35.90857142857143,0.6956634380556048,2103.828571428571,535.2928571428572,154.82571428571427,36.190000000000005,0.8848641790606694,2120.5285714285715,536.39,156.345,36.297333333333334,0.7410892883678407,2115.7033333333334,536.0426666666666,158.48533333333336,-0.024871586915382604,0.015198423867154531,0.029131814248630095,0.0029936173818085887,-0.07234609791565683,0,3,1,80,1.0,6.123233995736766e-17,35.56,0
2022-03-22,2120.8,542.72,153.15,5,36.5,36.07,35.65,35.15,36.58,36.45,2140.8,2078.1,2101.2,2133.6,2122.5,532.72,528.62,529.72,526.36,527.02,153.1,156.18,159.6,159.83,161.14,3.0,2.0,2.0,3.0,5.0,36.10142857142857,0.6347815522267072,2106.628571428572,537.15,153.9042857142857,36.184285714285714,0.8824067986149328,2119.6142857142854,537.5585714285714,155.86785714285716,36.299,0.7415005754876358,2115.6466666666665,536.566,158.219,0.011921264208483606,0.038406827880512084,0.009328003045878663,0.024541267084497553,-0.040413533834586346,1,3,1,81,1.0,6.123233995736766e-17,36.89,1
2022-03-23,2108.8,541.32,154.17,2,34.91,36.5,36.99,36.31,38.14,36.63,2120.8,2111.9,2124.2,2176.0,2112.6,542.72,538.66,538.16,535.48,538.95,153.15,155.85,151.49,160.71,165.1,5.0,4.0,3.0,6.0,6.0,35.901428571428575,0.7652543928093526,2104.4285714285716,537.6014285714285,154.28714285714287,35.95357142857143,0.7429733108661409,2114.8142857142857,537.9757142857143,155.4007142857143,36.24166666666667,0.7804953481642032,2115.52,536.645,157.85466666666665,-0.04356164383561656,-0.03855687138529351,-0.007249788155540782,0.005871859669986712,0.017690936695491377,2,3,1,82,1.0,6.123233995736766e-17,37.27,1
2022-03-24,2036.4,534.89,153.11,4,36.65,34.91,36.07,36.19,36.09,37.01,2108.8,2140.8,2073.2,2138.6,2120.1,541.32,532.72,540.54,540.68,532.2,154.17,153.1,151.24,156.5,161.09,2.0,3.0,5.0,2.0,4.0,35.96714285714286,0.8124595228011071,2099.171428571429,536.7942857142857,154.55428571428573,35.99357142857143,0.7656129484362504,2107.514285714286,537.5621428571429,155.15857142857143,36.22966666666666,0.7709845176376723,2112.73,536.7346666666666,157.58866666666665,0.04984245201947868,0.012710693561757358,-0.017750337642291947,-0.010452510452510388,0.012364453848188406,3,3,1,83,1.0,6.123233995736766e-17,35.64,0
2022-03-25,2109.0,537.11,145.85,2,35.77,36.65,36.5,35.0,36.95,35.89,2036.4,2120.8,2097.4,2167.4,2155.1,534.89,542.72,538.63,544.85,537.94,153.11,153.15,156.32,155.33,161.84,4.0,5.0,2.0,3.0,2.0,36.07714285714286,0.7046681083012566,2100.828571428571,536.5771428571428,153.05857142857144,35.909285714285716,0.7155359936731374,2103.342857142857,537.0092857142857,154.48142857142858,36.225666666666676,0.7731158780672872,2111.1933333333336,536.707,157.05566666666667,-0.024010914051841636,0.02200000000000002,0.005530657003909534,-0.00282197426805042,-0.06697799385875125,4,3,1,84,1.0,6.123233995736766e-17,36.9,1
2022-03-26,2124.4,534.47,151.48,2,35.57,35.77,34.91,35.65,35.09,36.95,2109.0,2108.8,2078.1,2083.8,2139.5,537.11,541.32,528.62,537.95,532.78,145.85,154.17,156.18,153.59,161.77,2.0,2.0,2.0,2.0,2.0,36.065714285714286,0.713345571768433,2107.4428571428575,537.4128571428572,152.38714285714286,35.943571428571424,0.6840671035781904,2106.2428571428572,536.7607142857144,154.3307142857143,36.17966666666667,0.769578851837555,2110.69,536.7633333333333,156.71266666666668,-0.0055912776069332315,-0.0022440392706871704,0.022279967277802015,0.011066550641292361,-0.030093481879882256,5,3,1,85,1.0,6.123233995736766e-17,37.25,1
2022-03-27,2065.3,539.52,149.27,4,36.07,35.57,36.65,36.99,36.92,37.49,2124.4,2036.4,2111.9,2181.0,2125.0,534.47,534.89,538.66,545.96,543.15,151.48,153.11,155.85,154.05,155.66,2.0,4.0,4.0,4.0,5.0,35.934285714285714,0.5884968746121716,2100.785714285714,537.5357142857143,151.44714285714284,35.88285714285714,0.6259937155181139,2097.9785714285713,536.3007142857143,153.9892857142857,36.132333333333335,0.7287953373055859,2108.7,536.6423333333333,156.49966666666666,0.014056789429294447,-0.024871586915382604,-0.022065438704484075,0.0015965544128022646,-0.042220083413538556,6,3,1,86,1.0,6.123233995736766e-17,36.97,1
2022-03-28,2119.3,544.67,152.01,3,35.56,36.07,35.77,36.07,35.53,36.17,2065.3,2109.0,2140.8,2080.2,2087.9,539.52,537.11,532.72,531.13,542.01,149.27,145.85,153.1,165.04,161.09,4.0,2.0,3.0,2.0,3.0,35.86142857142857,0.6003451388276624,2097.714285714286,539.2428571428571,151.29142857142855,35.885,0.6247430240938172,2100.7714285714287,537.2678571428571,153.05857142857144,36.111999999999995,0.7361802627825227,2109.746666666667,536.731,156.197,-0.014139173828666474,-0.014139173828666474,-0.010042974588938769,0.022432046853881893,-0.007119529719137874,0,3,1,87,1.0,6.123233995736766e-17,36.45,1
2022-03-29,2127.5,535.01,160.09,4,36.89,35.56,35.57,36.5,35.15,36.31,2119.3,2124.4,2120.8,2101.2,2071.2,544.67,534.47,542.72,529.72,532.37,152.01,151.48,153.15,159.6,158.77,3.0,2.0,5.0,2.0,4.0,35.917142857142856,0.6820242978493246,2098.671428571429,538.1414285714286,152.28285714285715,36.00928571428572,0.6401618099021594,2102.65,537.6457142857142,153.09357142857144,36.13133333333334,0.7490625558949531,2111.6233333333334,536.819,156.241,0.03740157480314954,0.010684931506849349,0.0031591852131269693,-0.014206220518867996,0.045315050603983,1,3,1,88,1.0,6.123233995736766e-17,36.21,0
2022-03-30,2141.6,542.49,151.9,3,37.27,36.89,36.07,34.91,36.31,36.54,2127.5,2065.3,2108.8,2124.2,2086.8,535.01,539.52,541.32,538.16,538.84,160.09,149.27,154.17,151.49,159.07,4.0,4.0,2.0,3.0,4.0,36.254285714285714,0.6844914692151433,2103.3571428571427,538.3085714285714,151.95857142857145,36.07785714285714,0.7211441611071818,2103.8928571428573,537.955,153.12285714285713,36.15566666666667,0.7742301330036043,2113.45,536.9406666666666,156.00199999999998,0.010300894551368955,0.06760240618733904,0.015553869499241202,0.002161383285302465,-0.014724005967438392,2,3,1,89,1.0,6.123233995736766e-17,37.3,1
2022-03-31,2086.9,537.34,149.51,3,35.64,37.27,35.56,36.65,36.19,36.37,2141.6,2119.3,2036.4,2073.2,2122.8,542.49,544.67,534.89,540.54,537.56,151.9,152.01,153.11,151.24,164.59,3.0,3.0,4.0,5.0,4.0,36.11,0.6935656662011628,2110.5714285714284,538.6585714285715,151.4442857142857,36.03857142857142,0.7294977950392346,2104.8714285714286,537.7264285714285,152.99928571428572,36.13133333333334,0.778720140661243,2112.2533333333336,536.9333333333333,155.4993333333333,-0.04373490743225117,-0.027557980900409174,0.0247986643095659,0.004580381012918577,-0.02351250734765864,3,3,1,90,1.0,6.123233995736766e-17,36.01,1
2022-04-01,2087.9,536.04,152.87,3,36.9,35.64,36.89,35.77,35.0,36.34,2086.9,2127.5,2109.0,2097.4,2115.2,537.34,535.01,537.11,538.63,541.53,149.51,160.09,145.85,156.32,156.19,3.0,4.0,2.0,2.0,5.0,36.271428571428565,0.7316973092616149,2107.557142857143,538.5057142857142,152.44714285714284,36.174285714285716,0.6974537678168045,2104.192857142857,537.5414285714286,152.75285714285715,36.15,0.7905170721619578,2111.3433333333332,536.7503333333333,155.38866666666667,0.03535353535353525,0.031590718479172386,-0.010004741583688914,-0.0019921431364153808,0.04813164209804599,4,4,2,91,0.8660254037844387,-0.4999999999999998,37.11,1
2022-04-02,2100.2,539.46,151.21,6,37.25,36.9,37.27,35.57,35.65,35.19,2087.9,2141.6,2124.4,2078.1,2082.6,536.04,542.49,534.47,528.62,530.2,152.87,151.9,151.48,156.18,162.1,3.0,3.0,2.0,2.0,2.0,36.51142857142857,0.7387698913604247,2104.1,539.2185714285714,152.4085714285714,36.28857142857143,0.7350128951549607,2105.7714285714287,538.3157142857143,152.39785714285716,36.218666666666664,0.7937155459081697,2111.93,537.059,155.02566666666664,0.009485094850948617,0.047230812482429,-0.01139145170401068,0.00933635190001314,-0.0017824135199364655,5,4,2,92,0.8660254037844387,-0.4999999999999998,35.18,0
2022-04-03,2135.7,534.81,150.68,3,36.97,37.25,35.64,36.07,36.99,36.88,2100.2,2086.9,2065.3,2111.9,2150.8,539.46,537.34,539.52,538.66,538.78,151.21,149.51,149.27,155.85,158.52,6.0,3.0,4.0,4.0,4.0,36.64,0.727369690505737,2114.157142857143,538.5457142857143,152.60999999999999,36.287142857142854,0.7335627346821854,2107.4714285714285,538.0407142857142,152.02857142857144,36.22166666666667,0.7964666944715962,2111.4266666666667,536.9266666666666,154.76433333333335,-0.007516778523489975,0.024951483227058535,0.03408705757032848,-0.00872998220640575,0.009445970389227565,6,4,2,93,0.8660254037844387,-0.4999999999999998,36.61,0
2022-04-04,2133.7,537.19,150.9,3,36.45,36.97,36.9,35.56,36.07,36.63,2135.7,2087.9,2119.3,2140.8,2096.3,534.81,536.04,544.67,532.72,540.96,150.68,152.87,152.01,153.1,158.22,3.0,3.0,3.0,3.0,5.0,36.76714285714286,0.5672951696635172,2116.2142857142853,537.4771428571429,152.45142857142858,36.31428571428571,0.7319385670493062,2106.964285714286,538.36,151.8714285714286,36.21566666666667,0.7939585819709167,2112.6733333333336,536.801,154.52033333333333,-0.014065458479848414,0.02502812148481448,0.006794696362006247,-0.013733086088824287,-0.007302151174264804,0,4,2,94,0.8660254037844387,-0.4999999999999998,35.63,0
2022-04-05,2110.2,533.93,154.9,3,36.21,36.45,37.25,36.89,36.5,35.22,2133.7,2100.2,2127.5,2120.8,2078.7,537.19,539.46,535.01,542.72,527.18,150.9,151.21,160.09,153.15,161.12,3.0,6.0,4.0,5.0,3.0,36.67,0.6000277771345917,2113.7428571428572,537.3228571428571,151.71,36.29357142857143,0.7303803765885392,2106.207142857143,537.7321428571429,151.99642857142857,36.248666666666665,0.7714014712750248,2113.7233333333334,537.0260000000001,154.31300000000002,-0.006584362139917754,-0.018433179723502335,-0.008131609870740353,-0.002018653856937336,-0.032419264163907835,1,4,2,95,0.8660254037844387,-0.4999999999999998,36.99,1
2022-04-06,2140.0,549.69,145.0,3,37.3,36.21,36.97,37.27,34.91,36.19,2110.2,2135.7,2141.6,2108.8,2116.6,533.93,534.81,542.49,541.32,530.35,154.9,150.68,151.9,154.17,159.46,3.0,3.0,3.0,2.0,4.0,36.674285714285716,0.6051131338532072,2113.514285714286,538.3514285714285,150.7242857142857,36.464285714285715,0.657825254861972,2108.4357142857143,538.33,151.34142857142857,36.285666666666664,0.7947573185586395,2114.503333333333,537.6706666666666,153.83100000000002,0.03010218171775736,0.0008049369466056611,-0.0007471049682480357,0.013272134048553985,-0.045424621461487846,2,4,2,96,0.8660254037844387,-0.4999999999999998,37.21,0
2022-04-07,2049.7,539.99,149.47,3,36.01,37.3,36.45,35.64,36.65,36.58,2140.0,2133.7,2086.9,2036.4,2133.6,549.69,537.19,537.34,534.89,526.36,145.0,150.9,149.51,153.11,159.83,3.0,3.0,3.0,4.0,3.0,36.72714285714285,0.5080916677695964,2108.2,538.73,150.71857142857144,36.41857142857143,0.6661122236572746,2109.3857142857146,538.6942857142857,151.08142857142857,36.266666666666666,0.7942914141389987,2111.7066666666665,538.125,153.48566666666665,-0.03458445040214475,0.010381593714926973,-0.01782548277349194,0.00493170059924819,-0.0002675406327335983,3,4,2,97,0.8660254037844387,-0.4999999999999998,35.55,0
2022-04-08,2114.0,536.24,144.93,5,37.11,36.01,36.21,36.9,35.77,38.14,2049.7,2110.2,2087.9,2109.0,2176.0,539.99,533.93,536.04,537.11,535.48,149.47,154.9,152.87,145.85,160.71,3.0,3.0,3.0,2.0,6.0,36.75714285714286,0.5258870057882118,2111.928571428571,538.7585714285714,149.5842857142857,36.51428571428572,0.6620099265549612,2109.7428571428572,538.6321428571429,151.0157142857143,36.23233333333334,0.7301992327717439,2109.64,538.1503333333334,152.95966666666666,0.030547070258261533,0.005691056910569037,0.0125005986876765,0.00037310648459087936,-0.05193955648590309,4,4,2,98,0.8660254037844387,-0.4999999999999998,36.31,0
2022-04-09,2081.2,540.72,149.03,3,35.18,37.11,37.3,37.25,35.57,36.09,2114.0,2140.0,2100.2,2124.4,2138.6,536.24,549.69,539.46,534.47,540.68,144.93,145.0,151.21,151.48,156.5,5.0,3.0,6.0,2.0,2.0,36.46142857142858,0.7406850111309286,2109.214285714286,538.9385714285714,149.27285714285713,36.48642857142857,0.7111811101461634,2106.657142857143,539.0785714285714,150.84071428571428,36.202,0.754802554680318,2107.726666666667,538.1516666666666,152.71066666666667,-0.052007545136081856,-0.05557046979865776,-0.009046757451671272,0.0023356690023357274,-0.014417035910323395,5,4,2,99,0.8660254037844387,-0.4999999999999998,35.79,1
2022-04-10,2141.2,538.99,144.27,5,36.61,35.18,36.01,36.97,36.07,36.95,2081.2,2049.7,2135.7,2065.3,2167.4,540.72,539.99,534.81,539.52,544.85,149.03,149.47,150.68,149.27,155.33,3.0,3.0,3.0,4.0,3.0,36.41,0.7114070564731111,2109.9999999999995,539.5357142857143,148.35714285714286,36.525,0.7014353416115436,2112.078571428571,539.0407142857143,150.48357142857142,36.190666666666665,0.7456815134763894,2106.8533333333335,537.9563333333333,152.342,0.040648095508811766,-0.009737625101433611,0.0025752680619937074,0.007815859838073536,-0.04254048314308467,6,4,2,100,0.8660254037844387,-0.4999999999999998,36.66,1
2022-04-11,2071.8,538.34,145.43,2,35.63,36.61,37.11,36.45,35.56,35.09,2141.2,2114.0,2133.7,2119.3,2083.8,538.99,536.24,537.19,544.67,537.95,144.27,144.93,150.9,152.01,153.59,5.0,5.0,3.0,3.0,2.0,36.292857142857144,0.7689107942560971,2101.157142857143,539.7,147.57571428571427,36.529999999999994,0.6942400382932378,2108.6857142857143,538.5885714285714,150.01357142857142,36.208666666666666,0.724410501520274,2106.4533333333334,537.9693333333333,152.07000000000002,-0.02676864244741861,-0.022496570644718772,-0.02901063879645671,0.0021407695601183274,-0.0362491716368456,0,4,2,101,0.8660254037844387,-0.4999999999999998,35.92,1
2022-04-12,2083.2,542.4,145.46,4,36.99,35.63,35.18,36.21,36.89,36.92,2071.8,2081.2,2110.2,2127.5,2181.0,538.34,540.72,533.93,535.01,545.96,145.43,149.03,154.9,160.09,154.05,2.0,3.0,3.0,4.0,4.0,36.40428571428571,0.8103056448618476,2097.2999999999997,540.9100000000001,146.22714285714284,36.537142857142854,0.6987288301066048,2105.5214285714287,539.1164285714286,148.96857142857144,36.211,0.7268892151041272,2103.193333333333,537.8506666666666,151.78366666666668,0.03817008139208533,0.02154101077050541,-0.012794995735001424,0.0158635027063474,-0.060942543576500974,1,4,2,102,0.8660254037844387,-0.4999999999999998,35.74,0
2022-04-13,2126.4,542.98,148.93,5,37.21,36.99,36.61,37.3,37.27,35.53,2083.2,2141.2,2140.0,2141.6,2080.2,542.4,538.99,549.69,542.49,531.13,145.46,144.27,145.0,151.9,165.04,4.0,5.0,3.0,3.0,2.0,36.39142857142857,0.7942801472910486,2095.3571428571427,539.9514285714287,146.78857142857143,36.53285714285715,0.6940563995198455,2104.4357142857143,539.1514285714286,148.7564285714286,36.267,0.7372556287131236,2104.733333333333,538.2456666666667,151.24666666666664,0.005947553392808835,-0.002412868632707621,-0.006355140186915853,-0.012206880241590778,0.027103448275862085,2,4,2,103,0.8660254037844387,-0.4999999999999998,35.91,0
2022-04-14,2117.9,536.4,148.42,2,35.55,37.21,35.63,36.01,35.64,35.15,2126.4,2071.8,2049.7,2086.9,2101.2,542.98,538.34,539.99,537.34,529.72,148.93,145.43,149.47,149.51,159.6,5.0,2.0,3.0,3.0,2.0,36.32571428571429,0.8482895956540867,2105.1,539.4385714285714,146.63857142857142,36.526428571428575,0.7033174919662241,2106.65,539.0842857142858,148.67857142857142,36.28033333333334,0.719767602979649,2105.29,538.4683333333334,150.874,-0.044611663531308854,-0.012774229380727586,0.03327316192613572,-0.00664827126428269,-0.007024821034321338,3,4,2,104,0.8660254037844387,-0.4999999999999998,36.96,1
2022-04-15,2076.1,536.02,141.6,6,36.31,35.55,36.99,37.11,36.9,36.31,2117.9,2083.2,2114.0,2087.9,2124.2,536.4,542.4,536.24,536.04,538.16,148.42,145.46,144.93,152.87,151.49,2.0,4.0,5.0,3.0,3.0,36.21142857142858,0.7758098687053959,2099.6857142857143,539.407142857143,146.16285714285715,36.48428571428571,0.6968579403373024,2105.807142857143,539.0828571428572,147.87357142857144,36.28033333333333,0.719767602979649,2103.6866666666665,538.397,150.54433333333333,0.021378340365682202,-0.02155753166262453,-0.01792809839167464,-0.0004102640608683039,-0.022976609397640346,4,4,2,105,0.8660254037844387,-0.4999999999999998,35.73,0
2022-04-16,2105.6,537.35,145.17,3,35.79,36.31,37.21,35.18,37.25,36.19,2076.1,2126.4,2081.2,2100.2,2073.2,536.02,542.98,540.72,539.46,540.54,141.6,148.93,149.03,151.21,151.24,6.0,5.0,3.0,6.0,5.0,36.29857142857143,0.6673187287301473,2103.1714285714284,538.9257142857143,145.61142857142858,36.38,0.682551773184324,2106.192857142857,538.9321428571428,147.44214285714287,36.267,0.7251832110959203,2104.766666666667,538.2906666666667,150.342,-0.014321123657394796,0.017339397384877664,0.011724005381510638,-0.0062324308329634315,-0.025900825337180522,5,4,2,106,0.8660254037844387,-0.4999999999999998,35.51,0
2022-04-17,2088.0,527.04,142.54,5,36.66,35.79,35.55,36.61,36.97,35.0,2105.6,2117.9,2141.2,2135.7,2097.4,537.35,536.4,538.99,534.81,538.63,145.17,148.42,144.27,150.68,156.32,3.0,2.0,5.0,3.0,2.0,36.30571428571429,0.6714625118066078,2095.5714285714284,537.2185714285714,145.3642857142857,36.35785714285714,0.6667853832027855,2102.785714285714,538.3771428571429,146.8607142857143,36.32233333333333,0.6875277214893342,2104.4533333333334,537.9043333333334,149.8826666666667,0.02430846605196968,0.0013657470636436742,-0.024845880814496457,-0.022171097794022265,-0.011991405004505573,6,4,2,107,0.8660254037844387,-0.4999999999999998,36.05,0
2022-04-18,2087.1,530.79,140.56,4,35.92,36.66,36.31,35.63,36.45,35.65,2088.0,2076.1,2071.8,2133.7,2078.1,527.04,536.02,538.34,537.19,528.62,142.54,141.6,145.43,150.9,156.18,5.0,6.0,2.0,3.0,2.0,36.347142857142856,0.6305213262506503,2097.7571428571428,536.14,144.66857142857143,36.32,0.6761315302172931,2099.457142857143,537.92,146.12214285714285,36.33133333333333,0.6801507608401895,2104.753333333333,537.9766666666667,149.362,-0.02018548827059452,0.0081392085321359,0.007384882710686158,-0.01402459412267354,-0.03348690091452933,0,4,2,108,0.8660254037844387,-0.4999999999999998,36.17,1
2022-04-19,2094.1,545.0,143.36,3,35.74,35.92,35.79,36.99,36.21,36.99,2087.1,2105.6,2083.2,2110.2,2111.9,530.79,537.35,542.4,533.93,538.66,140.56,145.17,145.46,154.9,155.85,4.0,3.0,4.0,3.0,4.0,36.16857142857143,0.5940658934108333,2099.3142857142857,536.5114285714286,144.36857142857144,36.28642857142857,0.6934596338190065,2098.307142857143,538.7107142857143,145.29785714285714,36.28966666666667,0.6766880977299774,2104.16,538.188,148.94566666666668,-0.0050111358574610465,-0.03379291700459586,0.005232334869431643,0.0047935103244838295,-0.01443695861405192,1,4,2,109,0.8660254037844387,-0.4999999999999998,36.03,1
